customer_external_id,total_amount,order_date,items_count,category,product_name
cust_cd942174bfaf,5000.00,2026-05-28 10:34:22,2,Apparel,Chino Trousers
cust_cd942174bfaf,5600.00,2026-04-11 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_cd942174bfaf,10500.00,2026-03-30 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_cd942174bfaf,19500.00,2026-05-06 10:34:22,3,Knitwear,Cashmere Cardigan
cust_cd942174bfaf,5800.00,2026-04-04 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_cd942174bfaf,7000.00,2025-12-25 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_cd942174bfaf,9600.00,2026-04-15 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_cd942174bfaf,2800.00,2026-04-10 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_cd942174bfaf,6300.00,2026-01-14 10:34:22,3,Apparel,Linen Summer Shirt
cust_cd942174bfaf,14000.00,2026-04-02 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_cd942174bfaf,10000.00,2026-01-04 10:34:22,4,Apparel,Chino Trousers
cust_cd942174bfaf,11600.00,2026-05-08 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_cd942174bfaf,8400.00,2025-12-17 10:34:22,4,Apparel,Linen Summer Shirt
cust_cd942174bfaf,11600.00,2026-03-08 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_ca124accd40b,4800.00,2026-06-01 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_ca124accd40b,5800.00,2026-06-04 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_240ca47a8f00,2900.00,2026-03-05 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_240ca47a8f00,5800.00,2026-06-10 10:34:22,1,Outerwear,Heavyweight Parka
cust_240ca47a8f00,8400.00,2026-03-05 10:34:22,2,Apparel,Sustainable Denim Jacket
cust_deea58697f8b,2800.00,2025-11-07 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_deea58697f8b,11600.00,2025-10-20 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_deea58697f8b,26000.00,2025-11-02 10:34:22,4,Knitwear,Cashmere Cardigan
cust_deea58697f8b,3700.00,2026-02-27 10:34:22,2,Apparel,Organic Cotton Crewneck
cust_deea58697f8b,8700.00,2025-07-15 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_debb198d1748,2400.00,2026-03-01 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_debb198d1748,7000.00,2026-05-13 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_debb198d1748,17400.00,2026-04-15 10:34:22,3,Outerwear,Heavyweight Parka
cust_debb198d1748,1850.00,2026-03-22 10:34:22,1,Apparel,Organic Cotton Crewneck
cust_66eb50d60259,26000.00,2025-12-15 10:34:22,4,Knitwear,Cashmere Cardigan
cust_02ca11e53712,10000.00,2026-04-21 10:34:22,4,Apparel,Chino Trousers
cust_02ca11e53712,4200.00,2025-12-17 10:34:22,2,Apparel,Linen Summer Shirt
cust_02ca11e53712,2100.00,2026-01-21 10:34:22,1,Apparel,Linen Summer Shirt
cust_02ca11e53712,4200.00,2026-02-03 10:34:22,2,Apparel,Linen Summer Shirt
cust_02ca11e53712,12600.00,2026-05-11 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_02ca11e53712,8400.00,2026-03-22 10:34:22,2,Apparel,Sustainable Denim Jacket
cust_02ca11e53712,10000.00,2025-12-22 10:34:22,4,Apparel,Chino Trousers
cust_02ca11e53712,13000.00,2026-03-20 10:34:22,2,Knitwear,Cashmere Cardigan
cust_02ca11e53712,11600.00,2025-12-27 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_02ca11e53712,2800.00,2026-02-28 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_02ca11e53712,7000.00,2026-03-22 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_02ca11e53712,5600.00,2026-03-07 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_02ca11e53712,8400.00,2026-03-10 10:34:22,2,Apparel,Sustainable Denim Jacket
cust_02ca11e53712,2800.00,2026-04-09 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_02ca11e53712,23200.00,2026-05-07 10:34:22,4,Outerwear,Heavyweight Parka
cust_02ca11e53712,6500.00,2026-02-12 10:34:22,1,Knitwear,Cashmere Cardigan
cust_02ca11e53712,9600.00,2026-05-09 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_02ca11e53712,26000.00,2026-05-06 10:34:22,4,Knitwear,Cashmere Cardigan
cust_02ca11e53712,11600.00,2026-05-18 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_3c32e5838481,10500.00,2025-09-21 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_3c32e5838481,1850.00,2025-09-06 10:34:22,1,Apparel,Organic Cotton Crewneck
cust_3c32e5838481,11200.00,2025-08-17 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_3c32e5838481,8700.00,2025-07-26 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_3c32e5838481,14000.00,2025-11-08 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_9f0f343b917b,5600.00,2026-05-27 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_9f0f343b917b,14000.00,2026-05-09 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_9f0f343b917b,17400.00,2026-03-19 10:34:22,3,Outerwear,Heavyweight Parka
cust_3c82076fd938,17400.00,2025-12-19 10:34:22,3,Outerwear,Heavyweight Parka
cust_3c82076fd938,12600.00,2025-12-20 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_3c82076fd938,11200.00,2025-12-20 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_3c82076fd938,5550.00,2026-05-07 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_3c82076fd938,5800.00,2026-03-18 10:34:22,1,Outerwear,Heavyweight Parka
cust_3c82076fd938,3500.00,2026-04-06 10:34:22,1,Knitwear,Merino Wool Knit Sweater
cust_3c82076fd938,14000.00,2025-12-14 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_3c82076fd938,10000.00,2026-04-05 10:34:22,4,Apparel,Chino Trousers
cust_3c82076fd938,2100.00,2026-03-30 10:34:22,1,Apparel,Linen Summer Shirt
cust_3c82076fd938,2900.00,2026-05-22 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_3c82076fd938,5800.00,2026-02-14 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_3c82076fd938,9600.00,2026-01-01 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_3c82076fd938,11600.00,2026-02-07 10:34:22,2,Outerwear,Heavyweight Parka
cust_3c82076fd938,14000.00,2026-01-28 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_3c82076fd938,5550.00,2025-12-19 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_3c82076fd938,13000.00,2026-04-23 10:34:22,2,Knitwear,Cashmere Cardigan
cust_3c82076fd938,5800.00,2026-04-28 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_3c82076fd938,2900.00,2026-01-12 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_3c82076fd938,11200.00,2026-05-19 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_3c82076fd938,11600.00,2026-03-24 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_3c82076fd938,3500.00,2026-01-20 10:34:22,1,Knitwear,Merino Wool Knit Sweater
cust_3c82076fd938,23200.00,2025-12-29 10:34:22,4,Outerwear,Heavyweight Parka
cust_3c82076fd938,7000.00,2026-01-14 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_3c82076fd938,5550.00,2026-05-15 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_3c82076fd938,7500.00,2026-01-27 10:34:22,3,Apparel,Chino Trousers
cust_3c82076fd938,4800.00,2026-02-10 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_1455cd0ed40b,10500.00,2025-12-06 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_1455cd0ed40b,16800.00,2026-03-23 10:34:22,4,Apparel,Sustainable Denim Jacket
cust_635c4788587a,10500.00,2026-04-13 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_635c4788587a,4200.00,2026-03-06 10:34:22,2,Apparel,Linen Summer Shirt
cust_635c4788587a,6500.00,2026-03-10 10:34:22,1,Knitwear,Cashmere Cardigan
cust_635c4788587a,7200.00,2026-04-22 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_635c4788587a,7400.00,2026-02-24 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_635c4788587a,7400.00,2026-03-18 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_118997e7304c,8400.00,2026-06-07 10:34:22,2,Apparel,Sustainable Denim Jacket
cust_951a128a7d39,12600.00,2026-05-04 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_951a128a7d39,7400.00,2026-04-29 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_951a128a7d39,11600.00,2026-02-28 10:34:22,2,Outerwear,Heavyweight Parka
cust_951a128a7d39,6500.00,2026-02-16 10:34:22,1,Knitwear,Cashmere Cardigan
cust_951a128a7d39,6500.00,2026-03-04 10:34:22,1,Knitwear,Cashmere Cardigan
cust_951a128a7d39,5000.00,2026-04-09 10:34:22,2,Apparel,Chino Trousers
cust_951a128a7d39,6500.00,2026-04-22 10:34:22,1,Knitwear,Cashmere Cardigan
cust_951a128a7d39,7500.00,2026-06-08 10:34:22,3,Apparel,Chino Trousers
cust_951a128a7d39,3700.00,2026-04-19 10:34:22,2,Apparel,Organic Cotton Crewneck
cust_951a128a7d39,10500.00,2026-05-04 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_c3fa4bc20608,6500.00,2026-04-26 10:34:22,1,Knitwear,Cashmere Cardigan
cust_c3fa4bc20608,8700.00,2026-02-12 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_c3fa4bc20608,7200.00,2026-06-05 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_c3fa4bc20608,7000.00,2026-02-22 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_756369460269,14000.00,2025-12-03 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_756369460269,19500.00,2025-12-22 10:34:22,3,Knitwear,Cashmere Cardigan
cust_756369460269,2400.00,2026-03-08 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_142fea15a92d,10500.00,2025-09-19 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_142fea15a92d,11600.00,2025-08-13 10:34:22,2,Outerwear,Heavyweight Parka
cust_2c4aa67f5fc8,8400.00,2026-03-11 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_2c4aa67f5fc8,6500.00,2026-03-10 10:34:22,1,Knitwear,Cashmere Cardigan
cust_2c4aa67f5fc8,8400.00,2026-05-11 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_2c4aa67f5fc8,11600.00,2026-05-09 10:34:22,2,Outerwear,Heavyweight Parka
cust_2c4aa67f5fc8,4200.00,2026-03-17 10:34:22,1,Apparel,Sustainable Denim Jacket
cust_b5e1b62f1f8d,9600.00,2026-04-07 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_b5e1b62f1f8d,17400.00,2026-02-08 10:34:22,3,Outerwear,Heavyweight Parka
cust_b5e1b62f1f8d,5000.00,2025-08-12 10:34:22,2,Apparel,Chino Trousers
cust_4b0b301916eb,5800.00,2026-05-19 10:34:22,1,Outerwear,Heavyweight Parka
cust_4b0b301916eb,7200.00,2026-04-12 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,4200.00,2026-04-04 10:34:22,1,Apparel,Sustainable Denim Jacket
cust_4b0b301916eb,7200.00,2026-02-26 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,2500.00,2026-04-17 10:34:22,1,Apparel,Chino Trousers
cust_4b0b301916eb,8400.00,2026-02-27 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_4b0b301916eb,12600.00,2026-05-07 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_4b0b301916eb,2400.00,2026-02-03 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,5550.00,2026-02-25 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_4b0b301916eb,7200.00,2026-01-22 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,4200.00,2026-04-22 10:34:22,1,Apparel,Sustainable Denim Jacket
cust_4b0b301916eb,11600.00,2026-04-13 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_4b0b301916eb,11600.00,2026-05-03 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_4b0b301916eb,16800.00,2026-04-04 10:34:22,4,Apparel,Sustainable Denim Jacket
cust_4b0b301916eb,2900.00,2026-04-28 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_4b0b301916eb,5600.00,2026-05-16 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_4b0b301916eb,17400.00,2026-02-15 10:34:22,3,Outerwear,Heavyweight Parka
cust_4b0b301916eb,2400.00,2026-02-16 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,2400.00,2026-03-12 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,10000.00,2026-02-27 10:34:22,4,Apparel,Chino Trousers
cust_4b0b301916eb,11200.00,2026-02-08 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_4b0b301916eb,5600.00,2026-01-13 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_4b0b301916eb,9600.00,2026-06-01 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_4b0b301916eb,11600.00,2026-05-10 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_4b0b301916eb,7000.00,2026-02-24 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_4b0b301916eb,23200.00,2026-04-09 10:34:22,4,Outerwear,Heavyweight Parka
cust_4b0b301916eb,8400.00,2026-04-15 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_4b0b301916eb,8400.00,2026-06-08 10:34:22,4,Apparel,Linen Summer Shirt
cust_f8073867e841,14000.00,2026-06-04 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_f8073867e841,4800.00,2026-05-29 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_dc4768f188ec,2400.00,2026-04-08 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_dc4768f188ec,8400.00,2026-03-27 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_dc4768f188ec,10500.00,2026-03-28 10:34:22,3,Knitwear,Merino Wool Knit Sweater
cust_1cfd756b74c0,5800.00,2026-05-21 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_1cfd756b74c0,9600.00,2026-03-08 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_1cfd756b74c0,23200.00,2026-04-28 10:34:22,4,Outerwear,Heavyweight Parka
cust_1cfd756b74c0,8400.00,2026-02-16 10:34:22,4,Apparel,Linen Summer Shirt
cust_1cfd756b74c0,11200.00,2026-02-28 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_1cfd756b74c0,3700.00,2026-03-25 10:34:22,2,Apparel,Organic Cotton Crewneck
cust_1cfd756b74c0,26000.00,2026-03-10 10:34:22,4,Knitwear,Cashmere Cardigan
cust_96c40ed67324,3500.00,2026-03-06 10:34:22,1,Knitwear,Merino Wool Knit Sweater
cust_96c40ed67324,2100.00,2026-04-13 10:34:22,1,Apparel,Linen Summer Shirt
cust_96c40ed67324,14000.00,2026-05-01 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_96c40ed67324,1850.00,2026-05-21 10:34:22,1,Apparel,Organic Cotton Crewneck
cust_96c40ed67324,7000.00,2026-03-14 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_49c07ce194de,5800.00,2026-03-20 10:34:22,1,Outerwear,Heavyweight Parka
cust_1da117f8f093,2500.00,2026-06-04 10:34:22,1,Apparel,Chino Trousers
cust_6230b79405ad,12600.00,2026-05-14 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_6230b79405ad,7400.00,2026-05-22 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_6230b79405ad,5550.00,2026-05-17 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_6230b79405ad,8400.00,2026-02-15 10:34:22,2,Apparel,Sustainable Denim Jacket
cust_6230b79405ad,8400.00,2026-04-13 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_6230b79405ad,14000.00,2026-04-24 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_4b7ec3eff50c,16800.00,2026-02-27 10:34:22,4,Apparel,Sustainable Denim Jacket
cust_4b7ec3eff50c,2900.00,2026-04-13 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_4b7ec3eff50c,9600.00,2026-04-25 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_4b7ec3eff50c,2900.00,2026-05-02 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_4b7ec3eff50c,2800.00,2026-05-23 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_4b7ec3eff50c,23200.00,2026-03-29 10:34:22,4,Outerwear,Heavyweight Parka
cust_4b7ec3eff50c,11600.00,2026-03-24 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_4b7ec3eff50c,2800.00,2026-05-15 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_d5cd35b5b5ed,4200.00,2026-06-03 10:34:22,1,Apparel,Sustainable Denim Jacket
cust_d5cd35b5b5ed,2900.00,2026-06-08 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_8e80a7cae52a,8400.00,2026-06-02 10:34:22,3,Footwear,Eco Slip-on Loafers
cust_8e80a7cae52a,2400.00,2026-06-10 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_9dc6a9ddb457,11600.00,2026-02-12 10:34:22,2,Outerwear,Heavyweight Parka
cust_9dc6a9ddb457,6500.00,2026-04-03 10:34:22,1,Knitwear,Cashmere Cardigan
cust_9dc6a9ddb457,5800.00,2026-04-12 10:34:22,1,Outerwear,Heavyweight Parka
cust_9dc6a9ddb457,8400.00,2026-02-24 10:34:22,4,Apparel,Linen Summer Shirt
cust_9dc6a9ddb457,4200.00,2026-05-18 10:34:22,2,Apparel,Linen Summer Shirt
cust_9dc6a9ddb457,7500.00,2026-05-03 10:34:22,3,Apparel,Chino Trousers
cust_9dc6a9ddb457,26000.00,2026-02-22 10:34:22,4,Knitwear,Cashmere Cardigan
cust_9dc6a9ddb457,4800.00,2026-04-14 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_9dc6a9ddb457,9600.00,2026-05-08 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_3ccb2f5a8cbe,3700.00,2026-05-20 10:34:22,2,Apparel,Organic Cotton Crewneck
cust_3ccb2f5a8cbe,4800.00,2026-03-06 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_3ccb2f5a8cbe,7500.00,2026-05-23 10:34:22,3,Apparel,Chino Trousers
cust_3ccb2f5a8cbe,11200.00,2026-04-03 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_2f32aaf35675,7500.00,2026-03-01 10:34:22,3,Apparel,Chino Trousers
cust_2f32aaf35675,23200.00,2026-04-23 10:34:22,4,Outerwear,Heavyweight Parka
cust_2f32aaf35675,1850.00,2026-05-26 10:34:22,1,Apparel,Organic Cotton Crewneck
cust_2f32aaf35675,23200.00,2026-06-05 10:34:22,4,Outerwear,Heavyweight Parka
cust_2f32aaf35675,3700.00,2026-03-03 10:34:22,2,Apparel,Organic Cotton Crewneck
cust_2f32aaf35675,5800.00,2026-04-12 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_2f32aaf35675,23200.00,2026-03-26 10:34:22,4,Outerwear,Heavyweight Parka
cust_2f32aaf35675,7200.00,2026-03-09 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_590b43eec506,13000.00,2026-06-08 10:34:22,2,Knitwear,Cashmere Cardigan
cust_590b43eec506,8700.00,2026-02-23 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_590b43eec506,17400.00,2026-02-19 10:34:22,3,Outerwear,Heavyweight Parka
cust_590b43eec506,14000.00,2026-02-19 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_590b43eec506,6500.00,2026-04-02 10:34:22,1,Knitwear,Cashmere Cardigan
cust_590b43eec506,7000.00,2026-05-06 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_116b27fc9638,19500.00,2026-06-05 10:34:22,3,Knitwear,Cashmere Cardigan
cust_3a947d82ecce,7000.00,2025-12-22 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_3a947d82ecce,11200.00,2026-02-17 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_3a947d82ecce,7000.00,2025-12-20 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_3a947d82ecce,2400.00,2026-05-12 10:34:22,1,Footwear,Minimalist Canvas Sneakers
cust_3a947d82ecce,5800.00,2026-02-05 10:34:22,1,Outerwear,Heavyweight Parka
cust_3a947d82ecce,23200.00,2026-04-19 10:34:22,4,Outerwear,Heavyweight Parka
cust_3a947d82ecce,6300.00,2026-02-03 10:34:22,3,Apparel,Linen Summer Shirt
cust_3a947d82ecce,2900.00,2026-06-09 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_3a947d82ecce,3500.00,2026-05-05 10:34:22,1,Knitwear,Merino Wool Knit Sweater
cust_3a947d82ecce,4800.00,2026-01-16 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_3a947d82ecce,5550.00,2026-03-25 10:34:22,3,Apparel,Organic Cotton Crewneck
cust_3a947d82ecce,26000.00,2026-04-15 10:34:22,4,Knitwear,Cashmere Cardigan
cust_17d617eb5691,2500.00,2026-03-18 10:34:22,1,Apparel,Chino Trousers
cust_17d617eb5691,8700.00,2026-03-01 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_17d617eb5691,6300.00,2026-06-08 10:34:22,3,Apparel,Linen Summer Shirt
cust_17d617eb5691,17400.00,2026-04-15 10:34:22,3,Outerwear,Heavyweight Parka
cust_17d617eb5691,2500.00,2026-05-12 10:34:22,1,Apparel,Chino Trousers
cust_17d617eb5691,14000.00,2026-05-22 10:34:22,4,Knitwear,Merino Wool Knit Sweater
cust_17d617eb5691,2900.00,2026-05-29 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_17d617eb5691,6500.00,2026-04-03 10:34:22,1,Knitwear,Cashmere Cardigan
cust_33729f141c0e,9600.00,2026-04-14 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_33729f141c0e,2900.00,2026-04-25 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_33729f141c0e,2100.00,2026-05-09 10:34:22,1,Apparel,Linen Summer Shirt
cust_33729f141c0e,4800.00,2026-03-17 10:34:22,2,Footwear,Minimalist Canvas Sneakers
cust_33729f141c0e,2100.00,2026-03-06 10:34:22,1,Apparel,Linen Summer Shirt
cust_33729f141c0e,2800.00,2026-02-25 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_33729f141c0e,5000.00,2026-04-10 10:34:22,2,Apparel,Chino Trousers
cust_33729f141c0e,2100.00,2026-05-25 10:34:22,1,Apparel,Linen Summer Shirt
cust_33729f141c0e,6300.00,2026-04-04 10:34:22,3,Apparel,Linen Summer Shirt
cust_1d35c1dff25d,2800.00,2025-08-26 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_0c68099df068,8400.00,2026-05-18 10:34:22,4,Apparel,Linen Summer Shirt
cust_0c68099df068,19500.00,2026-05-15 10:34:22,3,Knitwear,Cashmere Cardigan
cust_0c68099df068,5800.00,2026-04-23 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_0c68099df068,2100.00,2026-04-07 10:34:22,1,Apparel,Linen Summer Shirt
cust_0c68099df068,7400.00,2026-02-21 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_0c68099df068,4200.00,2026-04-15 10:34:22,1,Apparel,Sustainable Denim Jacket
cust_f8dd3cf747dd,6300.00,2026-02-16 10:34:22,3,Apparel,Linen Summer Shirt
cust_f8dd3cf747dd,8400.00,2025-08-15 10:34:22,4,Apparel,Linen Summer Shirt
cust_df4ff2b70239,11600.00,2026-01-14 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,2800.00,2026-05-04 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_df4ff2b70239,6500.00,2026-02-14 10:34:22,1,Knitwear,Cashmere Cardigan
cust_df4ff2b70239,7000.00,2026-03-31 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_df4ff2b70239,7000.00,2026-05-31 10:34:22,2,Knitwear,Merino Wool Knit Sweater
cust_df4ff2b70239,2800.00,2026-03-23 10:34:22,1,Footwear,Eco Slip-on Loafers
cust_df4ff2b70239,8700.00,2026-04-02 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,5600.00,2026-01-05 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_df4ff2b70239,12600.00,2025-12-25 10:34:22,3,Apparel,Sustainable Denim Jacket
cust_df4ff2b70239,5000.00,2026-01-28 10:34:22,2,Apparel,Chino Trousers
cust_df4ff2b70239,2900.00,2026-04-09 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,7500.00,2026-01-27 10:34:22,3,Apparel,Chino Trousers
cust_df4ff2b70239,2900.00,2026-04-09 10:34:22,1,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,7200.00,2026-01-05 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_df4ff2b70239,13000.00,2026-04-23 10:34:22,2,Knitwear,Cashmere Cardigan
cust_df4ff2b70239,11600.00,2026-01-26 10:34:22,4,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,11200.00,2026-06-10 10:34:22,4,Footwear,Eco Slip-on Loafers
cust_df4ff2b70239,8700.00,2026-04-24 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,5600.00,2026-02-20 10:34:22,2,Footwear,Eco Slip-on Loafers
cust_df4ff2b70239,26000.00,2026-01-15 10:34:22,4,Knitwear,Cashmere Cardigan
cust_df4ff2b70239,8700.00,2026-05-08 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_df4ff2b70239,8700.00,2026-03-22 10:34:22,3,Outerwear,Recycled Polyester Windbreaker
cust_d5b3e7edc938,2100.00,2026-02-24 10:34:22,1,Apparel,Linen Summer Shirt
cust_d5b3e7edc938,19500.00,2026-05-17 10:34:22,3,Knitwear,Cashmere Cardigan
cust_d5b3e7edc938,7400.00,2026-05-10 10:34:22,4,Apparel,Organic Cotton Crewneck
cust_d5b3e7edc938,2100.00,2026-05-28 10:34:22,1,Apparel,Linen Summer Shirt
cust_d5b3e7edc938,5800.00,2026-05-28 10:34:22,2,Outerwear,Recycled Polyester Windbreaker
cust_d5b3e7edc938,7200.00,2026-03-20 10:34:22,3,Footwear,Minimalist Canvas Sneakers
cust_d5b3e7edc938,9600.00,2026-03-28 10:34:22,4,Footwear,Minimalist Canvas Sneakers
cust_49125a339b34,23200.00,2025-12-23 10:34:22,4,Outerwear,Heavyweight Parka
cust_49125a339b34,11600.00,2026-03-30 10:34:22,2,Outerwear,Heavyweight Parka
